# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.295199 0.17
21 1.025 2.01248 1.432
22 1.075 3.7434 4.014
23 1.125 3.47767 6.641
24 1.175 2.5048 8.705
25 1.225 1.51681 10.0635
26 1.275 0.929169 10.965
27 1.325 0.557359 11.549
28 1.375 0.409 12.0105
29 1.425 0.391944 12.4855
30 1.475 0.395091 12.9985
31 1.525 0.469037 13.6495
32 1.575 0.55051 14.4645
33 1.625 0.600916 15.4115
34 1.675 0.592753 16.404
35 1.725 0.624775 17.5135
36 1.775 0.756008 18.935
37 1.825 1.04443 21.011
38 1.875 1.36386 23.8725
39 1.925 1.55462 27.3105
40 1.975 1.52717 30.8655
41 2.025 1.42797 34.36
42 2.075 1.29032 37.6755
43 2.125 1.26056 41.0725
44 2.175 1.19282 44.44
45 2.225 1.08329 47.6405
46 2.275 0.946192 50.563
47 2.325 0.805654 53.162
48 2.375 0.710745 55.5545
49 2.425 0.688863 57.972
50 2.475 0.706722 60.5555
294700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.30313 0.1735
21 1.025 1.98058 1.4155
22 1.075 3.73615 3.9925
23 1.125 3.52467 6.655
24 1.175 2.54546 8.7525
25 1.225 1.50956 10.1045
26 1.275 0.881757 10.96
27 1.325 0.547338 11.5335
28 1.375 0.409886 11.996
29 1.425 0.362239 12.435
30 1.475 0.41473 12.9735
31 1.525 0.485248 13.647
32 1.575 0.567734 14.4875
33 1.625 0.591716 15.42
34 1.675 0.581704 16.394
35 1.725 0.62196 17.4985
36 1.775 0.751488 18.9115
37 1.825 1.03085 20.9605
38 1.875 1.3896 23.876
39 1.925 1.58153 27.3735
40 1.975 1.56626 31.0195
41 2.025 1.39936 34.444
42 2.075 1.28292 37.7405
43 2.125 1.23198 41.0605
44 2.175 1.1829 44.4
45 2.225 1.05503 47.517
46 2.275 0.957524 50.4745
47 2.325 0.814334 53.1015
48 2.375 0.709111 55.4885
49 2.425 0.712086 57.9875
50 2.475 0.736539 60.68
294800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.278457 0.161
21 1.025 1.96782 1.395
22 1.075 3.75137 3.9825
23 1.125 3.58424 6.69
24 1.175 2.5139 8.7615
25 1.225 1.52072 10.1235
26 1.275 0.896187 10.993
27 1.325 0.546383 11.5655
28 1.375 0.38906 12.0045
29 1.425 0.351512 12.4305
30 1.475 0.41396 12.968
31 1.525 0.508304 13.6735
32 1.575 0.538351 14.4705
33 1.625 0.596792 15.411
34 1.675 0.605295 16.4245
35 1.725 0.630688 17.5445
36 1.775 0.734203 18.925
37 1.825 1.02682 20.966
38 1.875 1.34027 23.778
39 1.925 1.58582 27.285
40 1.975 1.55853 30.913
41 2.025 1.439 34.4345
42 2.075 1.3018 37.7795
43 2.125 1.25239 41.1545
44 2.175 1.16997 44.4575
45 2.225 1.08566 47.665
46 2.275 0.93308 50.547
47 2.325 0.790465 53.097
48 2.375 0.70926 55.4845
49 2.425 0.694847 57.923
50 2.475 0.740642 60.6305
294900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.275813 0.1595
21 1.025 1.93434 1.3725
22 1.075 3.79704 3.9915
23 1.125 3.58424 6.699
24 1.175 2.49691 8.7565
25 1.225 1.51514 10.1135
26 1.275 0.885365 10.9725
27 1.325 0.549724 11.5485
28 1.375 0.416533 12.0185
29 1.425 0.356051 12.45
30 1.475 0.401637 12.9715
31 1.525 0.501459 13.6675
32 1.575 0.537676 14.4635
33 1.625 0.593619 15.399
34 1.675 0.596934 16.3985
35 1.725 0.624212 17.507
36 1.775 0.741383 18.901
37 1.825 1.04996 20.988
38 1.875 1.35147 23.8235
39 1.925 1.57045 27.2965
40 1.975 1.58302 30.9815
41 2.025 1.41407 34.442
42 2.075 1.29655 37.7735
43 2.125 1.23236 41.0945
44 2.175 1.16218 44.3755
45 2.225 1.09192 47.6015
46 2.275 0.954286 50.549
47 2.325 0.806119 53.1495
48 2.375 0.710894 55.5425
49 2.425 0.71579 58.0545
50 2.475 0.702892 60.624
295000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.297843 0.171
21 1.025 1.96304 1.402
22 1.075 3.80284 4.025
23 1.125 3.50878 6.6755
24 1.175 2.48903 8.7265
25 1.225 1.54138 10.107
26 1.275 0.898764 10.979
27 1.325 0.556881 11.5625
28 1.375 0.407671 12.0225
29 1.425 0.387406 12.492
30 1.475 0.400867 13.0125
31 1.525 0.481286 13.6805
32 1.575 0.511333 14.4375
33 1.625 0.596792 15.378
34 1.675 0.596635 16.377
35 1.725 0.63829 17.5105
36 1.775 0.746169 18.9135
37 1.825 1.02733 20.9555
38 1.875 1.40342 23.9
39 1.925 1.5302 27.284
40 1.975 1.56862 30.9355
41 2.025 1.41305 34.3935
42 2.075 1.3125 37.766
43 2.125 1.2433 41.1165
44 2.175 1.16448 44.404
45 2.225 1.09784 47.6475
46 2.275 0.948135 50.576
47 2.325 0.813559 53.2005
48 2.375 0.704952 55.5735
49 2.425 0.696984 58.0195
50 2.475 0.730521 60.69
295100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.314586 0.18
21 1.025 1.96942 1.415
22 1.075 3.67961 3.953
23 1.125 3.64315 6.705
24 1.175 2.48235 8.7505
25 1.225 1.509 10.102
26 1.275 0.883303 10.959
27 1.325 0.567857 11.554
28 1.375 0.433815 12.0435
29 1.425 0.345324 12.462
30 1.475 0.424742 13.0135
31 1.525 0.490292 13.694
32 1.575 0.531934 14.4815
33 1.625 0.567603 15.376
34 1.675 0.587378 16.3595
35 1.725 0.627872 17.4745
36 1.775 0.758402 18.9005
37 1.825 1.04946 20.9865
38 1.875 1.34122 23.8005
39 1.925 1.58718 27.3105
40 1.975 1.5654 30.9545
41 2.025 1.42694 34.4465
42 2.075 1.29518 37.7745
43 2.125 1.23458 41.1015
44 2.175 1.19211 44.467
45 2.225 1.08752 47.68
46 2.275 0.928385 50.5475
47 2.325 0.805189 53.145
48 2.375 0.716538 55.557
49 2.425 0.690003 57.9785
50 2.475 0.727238 60.637
295200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.296962 0.171
21 1.025 1.99254 1.4205
22 1.075 3.73832 3.999
23 1.125 3.56438 6.6915
24 1.175 2.47204 8.7285
25 1.225 1.51402 10.0845
26 1.275 0.913194 10.9705
27 1.325 0.560222 11.5575
28 1.375 0.430713 12.0435
29 1.425 0.372553 12.495
30 1.475 0.390855 13.0025
31 1.525 0.47336 13.6595
32 1.575 0.518425 14.427
33 1.625 0.591716 15.3595
34 1.675 0.606489 16.375
35 1.725 0.636601 17.5055
36 1.775 0.765581 18.945
37 1.825 1.03839 21.009
38 1.875 1.32955 23.7985
39 1.925 1.57588 27.2835
40 1.975 1.56218 30.92
41 2.025 1.43818 34.4395
42 2.075 1.30336 37.7885
43 2.125 1.23273 41.1105
44 2.175 1.17688 44.433
45 2.225 1.08837 47.6485
46 2.275 0.949592 50.5815
47 2.325 0.806584 53.1835
48 2.375 0.704804 55.556
49 2.425 0.703395 58.0245
50 2.475 0.720673 60.659
295300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.326922 0.1885
21 1.025 1.98297 1.432
22 1.075 3.69411 3.98
23 1.125 3.53989 6.654
24 1.175 2.47932 8.697
25 1.225 1.53914 10.0755
26 1.275 0.922985 10.971
27 1.325 0.585036 11.584
28 1.375 0.409886 12.0465
29 1.425 0.368015 12.4925
30 1.475 0.381613 12.988
31 1.525 0.485248 13.6615
32 1.575 0.537 14.4565
33 1.625 0.579976 15.3705
34 1.675 0.603802 16.3815
35 1.725 0.640824 17.5195
36 1.775 0.755476 18.94
37 1.825 1.00645 20.9405
38 1.875 1.36744 23.8095
39 1.925 1.57452 27.2915
40 1.975 1.53727 30.87
41 2.025 1.45739 34.4365
42 2.075 1.31211 37.808
43 2.125 1.22493 41.109
44 2.175 1.18981 44.468
45 2.225 1.08498 47.6735
46 2.275 0.927252 50.5375
47 2.325 0.808444 53.1455
48 2.375 0.723222 55.58
49 2.425 0.686013 57.9875
50 2.475 0.723955 60.634
295400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.290793 0.1665
21 1.025 1.93274 1.3785
22 1.075 3.7724 3.9805
23 1.125 3.58358 6.6875
24 1.175 2.53089 8.773
25 1.225 1.49783 10.1145
26 1.275 0.884849 10.973
27 1.325 0.554973 11.5545
28 1.375 0.393934 11.999
29 1.425 0.378329 12.4575
30 1.475 0.401637 12.979
31 1.525 0.506503 13.682
32 1.575 0.538014 14.4785
33 1.625 0.580611 15.3935
34 1.675 0.586183 16.375
35 1.725 0.634348 17.5015
36 1.775 0.750956 18.9135
37 1.825 1.04066 20.982
38 1.875 1.36482 23.8455
39 1.925 1.57768 27.3345
40 1.975 1.55445 30.953
41 2.025 1.41428 34.414
42 2.075 1.2839 37.713
43 2.125 1.22846 41.0235
44 2.175 1.19477 44.3965
45 2.225 1.09192 47.6225
46 2.275 0.956229 50.576
47 2.325 0.813869 53.2015
48 2.375 0.70213 55.565
49 2.425 0.715221 58.075
50 2.475 0.715886 60.692
295500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.289912 0.167
21 1.025 1.94789 1.3885
22 1.075 3.7231 3.9565
23 1.125 3.62528 6.695
24 1.175 2.54788 8.7945
25 1.225 1.49337 10.132
26 1.275 0.865266 10.9715
27 1.325 0.556881 11.555
28 1.375 0.410773 12.0185
29 1.425 0.358113 12.4525
30 1.475 0.3897 12.9585
31 1.525 0.50254 13.656
32 1.575 0.570436 14.5005
33 1.625 0.582832 15.419
34 1.675 0.58051 16.391
35 1.725 0.627591 17.5055
36 1.775 0.735267 18.888
37 1.825 1.02934 20.934
38 1.875 1.37054 23.8095
39 1.925 1.56887 27.279
40 1.975 1.62511 31.062
41 2.025 1.40243 34.494
42 2.075 1.29616 37.8245
43 2.125 1.21158 41.0895
44 2.175 1.17086 44.395
45 2.225 1.0816 47.5905
46 2.275 0.939717 50.493
47 2.325 0.814489 53.1205
48 2.375 0.711191 55.5145
49 2.425 0.711944 58.013
50 2.475 0.724913 60.663
295600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00195801 0.001
20 0.975 0.309299 0.1765
21 1.025 1.90723 1.3725
22 1.075 3.77095 3.9735
23 1.125 3.54717 6.653
24 1.175 2.53211 8.7395
25 1.225 1.53245 10.112
26 1.275 0.915255 11
27 1.325 0.543997 11.57
28 1.375 0.401467 12.023
29 1.425 0.35275 12.4505
30 1.475 0.400867 12.971
31 1.525 0.492093 13.654
32 1.575 0.550848 14.4695
33 1.625 0.620905 15.448
34 1.675 0.56976 16.402
35 1.725 0.612668 17.49
36 1.775 0.732341 18.867
37 1.825 1.03814 20.9305
38 1.875 1.35886 23.7815
39 1.925 1.59102 27.3
40 1.975 1.58001 30.978
41 2.025 1.43696 34.4945
42 2.075 1.27962 37.7825
43 2.125 1.21992 41.07
44 2.175 1.18503 44.4155
45 2.225 1.07889 47.603
46 2.275 0.932432 50.483
47 2.325 0.793255 53.042
48 2.375 0.739412 55.531
49 2.425 0.701543 57.993
50 2.475 0.741052 60.702
295700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.279338 0.16
21 1.025 2.0053 1.4175
22 1.075 3.72673 3.988
23 1.125 3.58689 6.6975
24 1.175 2.50784 8.764
25 1.225 1.51067 10.117
26 1.275 0.878665 10.9695
27 1.325 0.532545 11.5275
28 1.375 0.401024 11.98
29 1.425 0.382455 12.4435
30 1.475 0.401252 12.9645
31 1.525 0.491733 13.647
32 1.575 0.553887 14.467
33 1.625 0.599965 15.4125
34 1.675 0.570357 16.3675
35 1.725 0.629562 17.4855
36 1.775 0.761593 18.9175
37 1.825 1.02934 20.9635
38 1.875 1.34837 23.7925
39 1.925 1.59125 27.3115
40 1.975 1.60514 31.048
41 2.025 1.42245 34.529
42 2.075 1.26794 37.787
43 2.125 1.21065 41.0495
44 2.175 1.17068 44.3545
45 2.225 1.09141 47.579
46 2.275 0.951696 50.5185
47 2.325 0.807359 53.123
48 2.375 0.708517 55.508
49 2.425 0.709664 57.9985
50 2.475 0.717253 60.6205
295800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.295199 0.17
21 1.025 1.97101 1.406
22 1.075 3.69556 3.955
23 1.125 3.60211 6.676
24 1.175 2.52301 8.755
25 1.225 1.51291 10.11
26 1.275 0.880211 10.964
27 1.325 0.576923 11.5685
28 1.375 0.40324 12.0235
29 1.425 0.357288 12.4565
30 1.475 0.402022 12.9785
31 1.525 0.48777 13.6555
32 1.575 0.535312 14.448
33 1.625 0.579976 15.362
34 1.675 0.589767 16.3495
35 1.725 0.623931 17.4575
36 1.775 0.777282 18.919
37 1.825 1.04871 21.0035
38 1.875 1.36386 23.865
39 1.925 1.55937 27.3135
40 1.975 1.59118 31.0175
41 2.025 1.38833 34.415
42 2.075 1.3055 37.7695
43 2.125 1.21825 41.0525
44 2.175 1.1845 44.3965
45 2.225 1.10411 47.6585
46 2.275 0.946678 50.5825
47 2.325 0.795115 53.1475
48 2.375 0.713122 55.548
49 2.425 0.696984 57.994
50 2.475 0.732299 60.671
295900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.28815 0.168
21 1.025 1.9447 1.3875
22 1.075 3.75427 3.977
23 1.125 3.59615 6.6935
24 1.175 2.49206 8.747
25 1.225 1.50453 10.0945
26 1.275 0.905463 10.973
27 1.325 0.537794 11.5365
28 1.375 0.422294 12.013
29 1.425 0.361001 12.4505
30 1.475 0.401252 12.9715
31 1.525 0.500018 13.6655
32 1.575 0.553887 14.4855
33 1.625 0.58537 15.408
34 1.675 0.579017 16.3775
35 1.725 0.628999 17.4945
36 1.775 0.758402 18.9205
37 1.825 1.0077 20.9235
38 1.875 1.39842 23.8575
39 1.925 1.57022 27.33
40 1.975 1.56111 30.964
41 2.025 1.42613 34.454
42 2.075 1.31347 37.829
43 2.125 1.20601 41.079
44 2.175 1.19016 44.439
45 2.225 1.08363 47.6405
46 2.275 0.943602 50.555
47 2.325 0.79155 53.1085
48 2.375 0.723371 55.5435
49 2.425 0.690715 57.9675
50 2.475 0.719442 60.5975
296000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.308417 0.1775
21 1.025 1.97261 1.4145
22 1.075 3.68541 3.9565
23 1.125 3.61932 6.6905
24 1.175 2.45201 8.711
25 1.225 1.54473 10.0945
26 1.275 0.907525 10.975
27 1.325 0.547338 11.5485
28 1.375 0.421408 12.024
29 1.425 0.366777 12.4685
30 1.475 0.407798 12.998
31 1.525 0.470839 13.6515
32 1.575 0.541053 14.4525
33 1.625 0.573631 15.3565
34 1.675 0.616642 16.389
35 1.725 0.618018 17.4865
36 1.775 0.786589 18.9655
37 1.825 1.05072 21.054
38 1.875 1.30262 23.787
39 1.925 1.55892 27.2345
40 1.975 1.57893 30.91
41 2.025 1.4533 34.4665
42 2.075 1.29071 37.783
43 2.125 1.21788 41.065
44 2.175 1.17706 44.388
45 2.225 1.08431 47.5915
46 2.275 0.950725 50.528
47 2.325 0.817899 53.1665
48 2.375 0.714013 55.57
49 2.425 0.692567 58.0005
50 2.475 0.697284 60.5495
296100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.294318 0.1705
21 1.025 2.00052 1.425
22 1.075 3.66801 3.955
23 1.125 3.61005 6.682
24 1.175 2.51694 8.756
25 1.225 1.51905 10.1165
26 1.275 0.876604 10.967
27 1.325 0.550678 11.544
28 1.375 0.397036 11.992
29 1.425 0.376267 12.448
30 1.475 0.41704 12.9895
31 1.525 0.479124 13.6545
32 1.575 0.548483 14.4665
33 1.625 0.603137 15.417
34 1.675 0.584093 16.395
35 1.725 0.624212 17.5035
36 1.775 0.773559 18.958
37 1.825 1.03487 21.015
38 1.875 1.36482 23.8785
39 1.925 1.53563 27.2745
40 1.975 1.56991 30.929
41 2.025 1.42899 34.426
42 2.075 1.29071 37.7425
43 2.125 1.20545 40.991
44 2.175 1.21744 44.428
45 2.225 1.07889 47.6155
46 2.275 0.936479 50.508
47 2.325 0.827043 53.176
48 2.375 0.716686 55.5885
49 2.425 0.699691 58.044
50 2.475 0.712466 60.6485
296200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.307536 0.176
21 1.025 2.04517 1.4585
22 1.075 3.69918 4.01
23 1.125 3.53195 6.678
24 1.175 2.469 8.7125
25 1.225 1.5023 10.058
26 1.275 0.916801 10.9475
27 1.325 0.569766 11.5445
28 1.375 0.440905 12.042
29 1.425 0.362239 12.481
30 1.475 0.406258 13.0085
31 1.525 0.468317 13.6585
32 1.575 0.542404 14.4615
33 1.625 0.579976 15.3755
34 1.675 0.587975 16.36
35 1.725 0.635756 17.489
36 1.775 0.774889 18.946
37 1.825 1.0565 21.046
38 1.875 1.35338 23.8855
39 1.925 1.54965 27.3125
40 1.975 1.56648 30.959
41 2.025 1.39671 34.377
42 2.075 1.30024 37.718
43 2.125 1.23236 41.039
44 2.175 1.18202 44.376
45 2.225 1.08718 47.588
46 2.275 0.949268 50.52
47 2.325 0.823944 53.178
48 2.375 0.726787 55.6245
49 2.425 0.691997 58.053
50 2.475 0.716022 60.6705
296300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.298724 0.172
21 1.025 2.02284 1.4405
22 1.075 3.64046 3.9515
23 1.125 3.57762 6.654
24 1.175 2.50238 8.716
25 1.225 1.53133 10.0875
26 1.275 0.917832 10.978
27 1.325 0.568811 11.574
28 1.375 0.408557 12.035
29 1.425 0.373379 12.4875
30 1.475 0.402792 13.0105
31 1.525 0.474801 13.6695
32 1.575 0.529908 14.454
33 1.625 0.57839 15.3655
34 1.675 0.596336 16.364
35 1.725 0.666446 17.5475
36 1.775 0.732873 18.9255
37 1.825 1.01248 20.938
38 1.875 1.35242 23.7755
39 1.925 1.59306 27.2985
40 1.975 1.5538 30.9155
41 2.025 1.44922 34.462
42 2.075 1.26872 37.722
43 2.125 1.2357 41.052
44 2.175 1.19619 44.429
45 2.225 1.09666 47.669
46 2.275 0.945868 50.5905
47 2.325 0.818364 53.2305
48 2.375 0.727084 55.678
49 2.425 0.681454 58.0695
50 2.475 0.683743 60.569
296400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0 0
20 0.975 0.305774 0.1735
21 1.025 1.98297 1.417
22 1.075 3.61147 3.908
23 1.125 3.67294 6.6825
24 1.175 2.51572 8.7555
25 1.225 1.53635 10.1315
26 1.275 0.879696 10.985
27 1.325 0.535885 11.5465
28 1.375 0.402353 12.0005
29 1.425 0.390707 12.474
30 1.475 0.4155 13.0135
31 1.525 0.457149 13.648
32 1.575 0.549159 14.461
33 1.625 0.588226 15.388
34 1.675 0.579017 16.3575
35 1.725 0.639135 17.4925
36 1.775 0.77675 18.953
37 1.825 1.02707 20.9945
38 1.875 1.34933 23.8255
39 1.925 1.55982 27.275
40 1.975 1.57314 30.937
41 2.025 1.43553 34.45
42 2.075 1.27845 37.735
43 2.125 1.22308 41.031
44 2.175 1.21 44.447
45 2.225 1.07838 47.633
46 2.275 0.953477 50.578
47 2.325 0.800075 53.159
48 2.375 0.741195 55.654
49 2.425 0.672763 58.015
50 2.475 0.714108 60.6255
296500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.306655 0.1765
21 1.025 1.99015 1.4245
22 1.075 3.68251 3.9645
23 1.125 3.5485 6.645
24 1.175 2.55395 8.7495
25 1.225 1.52575 10.116
26 1.275 0.883819 10.9735
27 1.325 0.575015 11.576
28 1.375 0.39615 12.023
29 1.425 0.375854 12.4785
30 1.475 0.385849 12.9795
31 1.525 0.482366 13.649
32 1.575 0.54747 14.4595
33 1.625 0.583149 15.3785
34 1.675 0.593947 16.373
35 1.725 0.63097 17.4935
36 1.775 0.77542 18.9515
37 1.825 1.03009 20.999
38 1.875 1.33812 23.8065
39 1.925 1.55485 27.245
40 1.975 1.57528 30.912
41 2.025 1.45024 34.461
42 2.075 1.28798 37.7705
43 2.125 1.25666 41.157
44 2.175 1.17546 44.4755
45 2.225 1.08837 47.691
46 2.275 0.923529 50.5435
47 2.325 0.809684 53.1555
48 2.375 0.719657 55.578
49 2.425 0.69157 58.005
50 2.475 0.707542 60.5915
296600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00195801 0.001
20 0.975 0.296962 0.1695
21 1.025 1.98935 1.417
22 1.075 3.72745 3.988
23 1.125 3.5571 6.675
24 1.175 2.47386 8.7135
25 1.225 1.54249 10.095
26 1.275 0.909071 10.977
27 1.325 0.581695 11.5865
